carat,cut,color,clarity,depth,table,price,x,y,z,preis_log10,volume,price_high
2.01,Good,H,SI2,62.2,57,14956,8.05,8.1,5.03,4.174815456482182,327.98115,TRUE
1.56,Ideal,G,VS1,61.3,56,14957,7.46,7.51,4.59,4.174844493655455,257.152914,TRUE
1.8,Ideal,I,VS1,62.4,54,14959,7.77,7.8,4.86,4.1749025621783264,294.54516,TRUE
1.62,Premium,F,VS2,61.1,60,14961,7.57,7.56,4.62,4.174960622938025,264.398904,TRUE
1.8,Ideal,H,VS1,62.3,56,14968,7.76,7.79,4.84,4.175163774491954,292.579936,TRUE
2.47,Premium,I,SI2,62.5,56,14970,8.65,8.6,5.39,4.175221800343053,400.96209999999996,TRUE
2,Good,J,VS1,62.4,58,14973,8.01,8.08,5.02,4.175308824585785,324.89841599999994,TRUE
2.05,Premium,J,VS1,62.5,60,14973,8.09,8.14,5.07,4.175308824585785,333.87268200000005,TRUE
1.51,Ideal,G,VVS2,61.8,57,14982,7.31,7.36,4.53,4.175569792734992,243.721248,TRUE
2.06,Premium,I,SI2,61,59,14982,8.24,8.21,5.02,4.175569792734992,339.605008,TRUE
2.06,Premium,I,SI2,60.1,58,14982,8.32,8.26,4.98,4.175569792734992,342.24153600000005,TRUE
2.01,Good,I,SI1,58.5,62,14998,8.24,8.31,4.84,4.1760333492640225,331.416096,TRUE
1.6,Ideal,G,VS2,61.9,56,15000,7.53,7.47,4.64,4.176091259055681,260.99582399999997,TRUE
1.54,Premium,E,VS2,62.3,58,15002,7.31,7.39,4.58,4.176149161126549,247.415722,TRUE
1.69,Ideal,D,SI1,60.8,57,15011,7.69,7.71,4.68,4.176409624955842,277.47673199999997,TRUE
1.5,Very Good,G,VVS2,62.9,56,15013,7.22,7.32,4.57,4.176467484599134,241.526328,TRUE
2.02,Premium,G,SI2,63,59,15014,8.05,7.95,5.03,4.176496411530366,321.90742500000005,TRUE
2.05,Very Good,F,SI2,61.9,56,15017,8.13,8.18,5.05,4.176583180765493,335.84217,TRUE
1.5,Very Good,F,VS1,61.6,58,15022,7.35,7.43,4.55,4.176727757644189,248.47777499999998,TRUE
1.82,Very Good,G,SI1,62.7,58,15025,7.68,7.75,4.84,4.176814480674778,288.0768,TRUE
2,Very Good,I,VS2,63.5,59,15025,7.98,7.93,5.05,4.176814480674778,319.57106999999996,TRUE
1.51,Ideal,E,VS2,61.2,57,15025,7.47,7.37,4.54,4.176814480674778,249.944706,TRUE
1.51,Premium,E,VS2,60.1,58,15025,7.57,7.51,4.53,4.176814480674778,257.533671,TRUE
2.48,Fair,I,SI2,56.7,66,15030,8.88,8.64,4.99,4.1769589805869085,382.84876800000006,TRUE
2.8,Premium,I,SI2,61.1,59,15030,9.03,8.98,5.5,4.1769589805869085,445.9917,TRUE
1.83,Ideal,H,SI1,61.5,56,15032,7.87,7.81,4.82,4.17701676709247,296.259854,TRUE
2.1,Ideal,H,SI1,61.7,53,15035,8.3,8.19,5.09,4.177103432436536,346.00293,TRUE
2.07,Ideal,H,SI2,62.3,59,15036,8.1,8.14,5.06,4.1771323170417745,333.62604,TRUE
2.22,Very Good,I,SI2,62.9,59,15047,8.2,8.24,5.17,4.177449920971825,349.32656,TRUE
2.07,Premium,I,SI2,60.5,60,15055,8.32,8.27,5.02,4.177680759848778,345.408128,TRUE
1.54,Ideal,G,VVS2,62.5,57,15059,7.3,7.36,4.58,4.177796133292215,246.07424,TRUE
2.2,Premium,J,VS1,61.7,59,15064,8.3,8.34,5.13,4.177940307008608,355.10886000000005,TRUE
2.02,Very Good,H,SI2,62.3,58,15064,7.97,8.04,4.99,4.177940307008608,319.75321199999996,TRUE
2.08,Ideal,H,SI2,61.5,57,15065,8.26,8.2,5.06,4.177969136009376,342.72391999999996,TRUE
2.08,Premium,I,SI1,60.3,59,15065,8.26,8.22,4.97,4.177969136009376,337.44908399999997,TRUE
2.05,Premium,J,VS1,60.1,58,15067,8.25,8.19,4.94,4.178026788270433,333.78345,TRUE
2.33,Ideal,I,VS2,62.4,57,15073,8.52,8.47,5.31,4.17819969914806,383.19296399999996,TRUE
2,Very Good,J,VVS2,63,59,15076,7.97,8,5.03,4.178286128777567,320.7128,TRUE
1.53,Very Good,F,VS1,60.3,58,15079,7.48,7.51,4.52,4.17837254121,253.910096,TRUE
1.01,Good,D,IF,63.4,59,15081,6.26,6.39,4.01,4.1784301399477375,160.40561399999999,TRUE
1.98,Very Good,I,VS2,62.7,60,15083,7.9,7.96,4.98,4.178487731047398,313.16232,TRUE
2.03,Very Good,I,VS1,63.2,60,15086,8.01,7.98,5.05,4.178574103379925,322.79499,TRUE
1.66,Good,G,VS2,63.2,56,15091,7.49,7.61,4.77,4.1787180191057685,271.884753,TRUE
2.04,Very Good,G,SI2,61.4,58,15092,8.04,8.11,4.96,4.178746796528958,323.413824,TRUE
2,Ideal,I,SI2,61.7,56,15092,8,8.13,4.98,4.178746796528958,323.89920000000006,TRUE
2.01,Good,E,SI1,63.8,55,15093,8,7.96,5.09,4.178775572045411,324.1312,TRUE
2.12,Premium,I,SI2,60.6,59,15097,8.27,8.3,5.02,4.178890655048907,344.57782,TRUE
1.7,Premium,D,SI1,61.9,59,15100,7.61,7.64,4.72,4.17897694729317,274.422688,TRUE
1.7,Very Good,G,VS1,63.5,56,15102,7.64,7.53,4.82,4.1790344659320064,277.290744,TRUE
1.8,Ideal,H,VS1,62.3,56,15105,7.79,7.76,4.84,4.179120729609299,292.579936,TRUE
1.8,Ideal,H,VS1,62.3,56,15105,7.79,7.76,4.84,4.179120729609299,292.579936,TRUE
2.05,Premium,J,VS1,62.5,60,15109,8.14,8.09,5.07,4.179235721198481,333.87268200000005,TRUE
1.51,Very Good,G,VVS2,62.6,59,15110,7.26,7.3,4.56,4.179264464339026,241.67087999999995,TRUE
2.13,Premium,J,VS2,59.6,59,15110,8.43,8.37,5.01,4.179264464339026,353.5010909999999,TRUE
1.59,Premium,E,VS2,62.3,59,15111,7.38,7.43,4.61,4.179293205577373,252.78197400000002,TRUE
2.01,Ideal,I,SI1,62.2,56,15116,8.12,8.06,5.03,4.179436883244977,329.199416,TRUE
1.51,Ideal,G,VVS2,61.8,57,15118,7.36,7.31,4.53,4.17949434100545,243.721248,TRUE
2.07,Good,I,VS2,64.1,57,15119,8.07,8,5.15,4.179523067035285,332.48400000000004,TRUE
2.35,Very Good,I,SI2,58.5,57,15122,8.72,8.77,5.12,4.1796092337262,391.54892800000005,TRUE
2.16,Ideal,I,SI2,61.9,54,15124,8.29,8.33,5.14,4.179666668690498,354.9462979999999,TRUE
2.01,Very Good,I,SI1,60.3,59,15126,8.14,8.21,4.93,4.17972409606009,329.468942,TRUE
2.08,Ideal,I,SI2,62.3,56,15132,8.16,8.22,5.1,4.179896332620706,342.08352,TRUE
1.4,Ideal,G,VVS1,60.8,57,15134,7.21,7.23,4.39,4.179953729631548,228.843237,TRUE
2.01,Premium,F,SI1,63,59,15134,7.99,7.89,5,4.179953729631548,315.20550000000003,TRUE
1.53,Ideal,G,VVS2,61.2,57,15137,7.4,7.44,4.53,4.180039810927176,249.40368000000004,TRUE
2.01,Very Good,I,SI1,58.9,63,15140,8.22,8.16,4.82,4.1801258751640535,323.30246400000004,TRUE
2.03,Ideal,H,SI2,61.8,56,15143,8.1,8.15,5.02,4.180211922348941,331.39529999999996,TRUE
1.57,Ideal,G,VVS2,62.3,56,15144,7.48,7.41,4.64,4.180240600955741,257.180352,TRUE
2.01,Very Good,I,SI1,64.1,57,15145,7.89,7.94,5.07,4.180269277668875,317.618262,TRUE
2.01,Good,I,VS2,63.8,58,15147,7.82,7.89,5.01,4.180326625415149,309.115998,TRUE
2.01,Premium,G,SI2,62.3,60,15147,8.04,7.97,4.99,4.180326625415149,319.75321199999996,TRUE
2.53,Premium,H,SI2,61.1,57,15148,8.82,8.76,5.37,4.180355296448789,414.903384,TRUE
1.73,Premium,G,VS1,62.8,57,15151,7.72,7.57,4.8,4.180441298194719,280.51392,TRUE
1.51,Fair,D,VS2,66,57,15152,7.17,7.08,4.7,4.180469961659198,238.58892,TRUE
1.5,Premium,F,VS1,62.3,58,15153,7.28,7.33,4.55,4.180498623232012,242.79891999999998,TRUE
2.03,Very Good,I,SI1,62.9,57,15153,8.02,8.06,5.06,4.180498623232012,327.08447199999995,TRUE
1.82,Premium,G,SI1,62.7,58,15162,7.75,7.68,4.84,4.1807564923035585,288.0768,TRUE
1.51,Ideal,G,VVS2,60.5,56,15164,7.42,7.45,4.5,4.180813775754397,248.7555,TRUE
1.51,Premium,G,VVS2,60.9,58,15164,7.38,7.42,4.51,4.180813775754397,246.96579599999998,TRUE
2.16,Very Good,G,SI2,62.6,55,15166,8.2,8.25,5.14,4.180871051650544,347.72099999999995,TRUE
2.19,Premium,I,SI2,60.8,60,15169,8.38,8.34,5.08,4.180956951334075,355.03713600000003,TRUE
2.09,Ideal,J,VS1,61.2,59,15172,8.31,8.22,5.06,4.181042834030753,345.639492,TRUE
2.1,Premium,G,SI2,62.6,56,15175,8.2,8.16,5.12,4.181128699747295,342.58943999999997,TRUE
1.54,Premium,E,VS2,62.7,58,15178,7.33,7.37,4.61,4.181214548490415,249.04188100000002,TRUE
2.01,Premium,J,VS1,60.1,59,15185,8.25,8.18,4.94,4.181414796254284,333.3759,TRUE
1.2,Ideal,E,VVS1,60.1,61,15185,6.83,6.91,4.13,4.181414796254284,194.91658900000002,TRUE
1.62,Premium,G,VS1,59.4,58,15188,7.74,7.68,4.58,4.18150058846776,272.24985599999997,TRUE
1.74,Ideal,I,VS1,61.8,56,15189,7.69,7.73,4.77,4.1815291821065035,283.546449,TRUE
1.09,Ideal,E,IF,60.1,58,15193,6.68,6.72,4.03,4.181643537839348,180.90508799999998,TRUE
2.11,Premium,D,SI2,58.7,60,15198,8.45,8.41,4.95,4.181786440174192,351.769275,TRUE
2.2,Premium,J,VS1,61.7,59,15201,8.34,8.3,5.13,4.181872159010333,355.10886000000005,TRUE
1.66,Ideal,H,VS1,62,55,15210,7.61,7.67,4.74,4.182129214052998,276.667638,TRUE
2,Premium,J,VVS2,63,59,15214,8,7.97,5.03,4.182243411919001,320.7128,TRUE
1.53,Premium,F,VS1,60.3,58,15217,7.51,7.48,4.52,4.182329040616706,253.910096,TRUE
2,Ideal,I,SI1,62.9,59,15218,8.08,7.95,5.05,4.182357579764533,324.3918,TRUE
1.01,Very Good,D,IF,63.4,59,15219,6.39,6.26,4.01,4.182386117037066,160.40561399999999,TRUE
4.01,Premium,I,I1,61,61,15223,10.14,10.1,6.17,4.1825002473792,631.89438,TRUE
4.01,Premium,J,I1,62.5,62,15223,10.02,9.94,6.24,4.1825002473792,621.496512,TRUE
1.54,Very Good,G,VVS2,61.1,55,15225,7.5,7.53,4.59,4.182557301304913,259.22025,TRUE
1.02,Premium,D,IF,61.5,60,15231,6.45,6.52,3.99,4.182728418124268,167.79546,TRUE
2.12,Premium,I,SI2,60.6,59,15235,8.3,8.27,5.02,4.182842458558692,344.57782,TRUE
2.2,Premium,I,SI2,63,59,15238,8.22,8.19,5.17,4.182927969236992,348.053706,TRUE
1.7,Premium,D,SI1,61.9,59,15238,7.64,7.61,4.72,4.182927969236992,274.422688,TRUE
1.52,Ideal,E,VS2,62.2,57,15239,7.34,7.38,4.58,4.182956469055351,248.094936,TRUE
1.5,Premium,D,VS2,61.8,60,15240,7.37,7.3,4.53,4.1829849670035815,243.71853000000002,TRUE
1.91,Very Good,G,SI1,63.1,59,15241,7.9,7.86,4.97,4.183013463081929,308.60718,TRUE
2.07,Very Good,I,SI2,63.1,57,15245,8.2,8.1,5.14,4.1831274287013995,341.39879999999994,TRUE
2.5,Ideal,J,SI2,63.8,53,15246,8.56,8.5,5.45,4.183155915434013,396.54200000000003,TRUE
1.62,Ideal,G,VS1,62.7,56,15246,7.44,7.51,4.69,4.183155915434013,262.05093600000004,TRUE
1.36,Ideal,F,VVS1,61.3,57,15247,7.13,7.23,4.4,4.183184400298215,226.81956000000002,TRUE
1.26,Ideal,F,VVS1,61.1,57,15247,6.96,6.98,4.26,4.183184400298215,206.954208,TRUE
2.41,Premium,H,SI2,58.7,61,15248,8.85,8.76,5.17,4.183212883294251,400.80942,TRUE
2,Very Good,I,SI1,58.5,58,15249,8.24,8.28,4.83,4.183241364422366,329.537376,TRUE
1.59,Premium,E,VS2,62.3,59,15249,7.43,7.38,4.61,4.183241364422366,252.78197400000002,TRUE
1.52,Ideal,D,VS2,62.3,56,15252,7.41,7.32,4.59,4.183326796601633,248.96710800000002,TRUE
1.51,Premium,F,VS2,59.1,60,15253,7.52,7.45,4.42,4.183355270260512,247.62608,TRUE
2.19,Ideal,I,SI2,62.5,56,15254,8.31,8.24,5.18,4.183383742052695,354.697392,TRUE
2.01,Good,E,SI2,63.1,58,15255,7.89,8.01,5.02,4.183412211978426,317.25847799999997,TRUE
2,Ideal,I,SI1,62.8,56,15258,8.04,7.95,5.02,4.183497610559352,320.86835999999994,TRUE
2.13,Ideal,J,VS2,62.1,55,15258,8.23,8.29,5.13,4.183497610559352,350.00297099999995,TRUE
1.7,Very Good,G,VS2,62.6,57,15259,7.6,7.67,4.78,4.183526073021722,278.63576,TRUE
2.02,Good,F,SI2,61.9,61,15261,8.06,8.02,4.98,4.183582992351017,321.913176,TRUE
1.52,Very Good,G,VVS2,62.9,59,15265,7.25,7.29,4.57,4.18369680863468,241.53592500000002,TRUE
2.03,Ideal,I,SI1,61.8,57,15272,8.07,8.14,5.01,4.183895915385611,329.105898,TRUE
1.53,Ideal,G,VVS2,61.4,59,15275,7.4,7.42,4.55,4.1839812189145915,249.8314,TRUE
1.77,Premium,E,VS2,61.6,58,15278,7.78,7.71,4.77,4.184066505691661,286.122726,TRUE
1.51,Very Good,G,VVS1,62.2,58,15281,7.3,7.33,4.55,4.184151775723396,243.46595,TRUE
1.65,Ideal,G,VS1,62.3,55,15281,7.56,7.6,4.72,4.184151775723396,271.19231999999994,TRUE
2.11,Ideal,I,SI1,62,55,15282,8.23,8.18,5.09,4.184180195347259,342.66592599999996,TRUE
2.11,Fair,I,SI1,67.2,60,15282,7.86,7.8,5.26,4.184180195347259,322.48008,TRUE
2.03,Ideal,I,SI1,62.9,57,15291,8.06,8.02,5.06,4.1844358883083705,327.08447199999995,TRUE
2.05,Premium,G,SI1,61.6,59,15291,8.2,8.16,5.04,4.1844358883083705,337.23648,TRUE
2.05,Premium,G,SI1,61.6,59,15291,8.2,8.16,5.04,4.1844358883083705,337.23648,TRUE
1.55,Ideal,E,VS2,61.9,58,15293,7.39,7.45,4.59,4.184492688528423,252.704745,TRUE
1.51,Ideal,G,VVS2,60.5,56,15303,7.45,7.42,4.5,4.184776578250849,248.7555,TRUE
1.02,Very Good,D,IF,62.7,57,15306,6.36,6.46,4.02,4.1848617089934335,165.164112,TRUE
2.04,Ideal,I,SI1,60,60,15308,8.3,8.26,4.97,4.184918453552462,340.73326000000003,TRUE
1.68,Very Good,F,VS2,61.1,60,15309,7.63,7.7,4.68,4.184946823051894,274.95468,TRUE
2,Very Good,H,SI2,59.7,61,15312,8.15,8.2,4.88,4.185031920432769,326.1304,TRUE
2.24,Ideal,J,VS2,61.8,54,15316,8.41,8.36,5.18,4.18514535767565,364.19336799999996,TRUE
1.54,Premium,E,VS2,62.7,58,15316,7.37,7.33,4.61,4.18514535767565,249.04188100000002,TRUE
1.62,Ideal,G,VS2,61.7,54,15318,7.57,7.58,4.68,4.185202065187894,268.541208,TRUE
2.41,Premium,J,VS1,61.1,60,15320,8.66,8.6,5.27,4.185258765296585,392.48851999999994,TRUE
2.03,Premium,G,SI1,61.9,59,15322,8.14,8.09,5.02,4.1853154580036565,330.580052,TRUE
2.31,Premium,J,SI1,61.1,60,15323,8.58,8.51,5.22,4.185343801582189,381.142476,TRUE
2.51,Ideal,H,SI1,62.9,56,15324,8.65,8.61,5.43,4.1853721433110405,404.407395,TRUE
2,Fair,E,SI1,65.7,60,15330,7.7,7.8,5.09,4.185542154854375,305.7054,TRUE
1.56,Very Good,G,VVS1,59.7,59,15334,7.48,7.57,4.49,4.185655458920215,254.23996400000001,TRUE
2.02,Very Good,D,SI2,60.6,57,15334,8.19,8.25,4.98,4.185655458920215,336.48615,TRUE
1.5,Premium,F,VS1,59.6,60,15338,7.41,7.49,4.44,4.185768733433613,246.42399600000002,TRUE
2.09,Premium,I,SI1,60.8,59,15339,8.28,8.24,5.02,4.1857970474462,342.50054399999993,TRUE
1.52,Ideal,E,VS2,62.4,55,15348,7.32,7.42,4.6,4.186051790526279,249.84623999999997,TRUE
3.04,Very Good,I,SI2,63.2,59,15354,9.14,9.07,5.75,4.186221536270829,476.6738500000001,TRUE
1.92,Very Good,E,SI2,62.5,59,15364,7.85,7.92,4.93,4.186504298493139,306.50795999999997,TRUE
1.53,Premium,G,VVS2,62.5,60,15365,7.31,7.34,4.58,4.186532564592397,245.74173199999998,TRUE
1.53,Ideal,G,VVS2,61,55,15365,7.44,7.5,4.56,4.186532564592397,254.448,TRUE
2.29,Premium,G,SI2,62.4,60,15366,8.41,8.36,5.23,4.186560828852073,367.708748,TRUE
1.27,Ideal,F,IF,61.3,55,15377,6.98,7.02,4.29,4.186871614364535,210.208284,TRUE
1.51,Ideal,F,VS1,62.5,57,15378,7.33,7.3,4.57,4.186899856567887,244.53613000000001,TRUE
2.2,Ideal,J,VS2,61.6,57,15384,8.34,8.39,5.15,4.187069271230423,360.35889000000003,TRUE
1.7,Good,E,VS2,64.1,60,15385,7.43,7.52,4.79,4.187097500583477,267.634544,TRUE
1.36,Ideal,F,VVS1,61.3,57,15386,7.23,7.13,4.4,4.187125728101728,226.81956000000002,TRUE
2.07,Premium,I,SI1,59.4,61,15392,8.35,8.31,4.95,4.187295054693737,343.47307500000005,TRUE
2.54,Very Good,I,SI2,63.5,58,15394,8.67,8.56,5.47,4.187351482223461,405.957144,TRUE
1.75,Premium,E,SI1,60.3,61,15394,7.82,7.74,4.69,4.187351482223461,283.870692,TRUE
2.01,Premium,H,VS2,62.6,58,15395,8.03,7.94,5,4.187379693239217,318.791,TRUE
2.01,Ideal,H,VS2,63,55,15395,8.03,7.97,5.04,4.187379693239217,322.555464,TRUE
2.04,Premium,E,SI2,62.7,60,15398,8.04,8,5.03,4.187464315292919,323.52959999999996,TRUE
2.04,Very Good,I,SI1,63.1,58,15412,8.06,7.99,5.06,4.187859000340963,325.86096399999997,TRUE
1.54,Ideal,G,VVS2,62,54,15415,7.36,7.43,4.59,4.187943529062527,251.003232,TRUE
2.14,Premium,I,VS2,59.3,59,15418,8.39,8.43,5,4.18802804133508,353.6385,TRUE
1.51,Good,G,VVS1,57.9,62,15420,7.54,7.53,4.36,4.188084373714938,247.54423200000002,TRUE
2.2,Very Good,I,SI2,60.2,60,15424,8.42,8.49,5.09,4.188197016558756,363.86272199999996,TRUE
1.55,Ideal,F,VS2,61.8,54,15426,7.44,7.48,4.61,4.188253327026504,256.55203200000005,TRUE
1.61,Ideal,F,VS2,62.9,56,15426,7.52,7.46,4.71,4.188253327026504,264.22723199999996,TRUE
2.26,Premium,H,SI2,61.3,60,15428,8.5,8.43,5.19,4.188309630194004,371.88945,TRUE
2.3,Ideal,G,SI2,61.6,57,15433,8.47,8.41,5.2,4.188450356186585,370.41004000000004,TRUE
1.51,Very Good,F,VS1,61.7,59,15440,7.29,7.33,4.51,4.188647295999718,240.99500700000002,TRUE
1.5,Ideal,F,VS2,61.9,56.4,15444,7.31,7.33,4.53,4.188759792952012,242.727819,TRUE
1.54,Very Good,G,IF,59.4,60,15444,7.55,7.61,4.5,4.188759792952012,258.54975,TRUE
2.05,Ideal,J,VS1,61.8,58,15450,8.12,8.16,5.03,4.188928483760853,333.283776,TRUE
2,Ideal,H,VS2,62.4,55,15451,8.03,7.94,4.99,4.188956592526399,318.153418,TRUE
2,Premium,H,SI2,59.7,61,15451,8.2,8.15,4.88,4.188956592526399,326.1304,TRUE
2,Premium,H,SI2,60.7,60,15451,8.11,8.07,4.91,4.188956592526399,321.348207,TRUE
1.64,Ideal,F,VS2,61.8,53,15458,7.62,7.63,4.71,4.1891533029618895,273.842226,TRUE
1.78,Premium,H,VS1,60.2,59,15460,7.83,7.96,4.75,4.189209489582306,296.0523,TRUE
1.11,Ideal,E,IF,61.8,55,15464,6.65,6.69,4.12,4.189321841020496,183.29262,TRUE
2.01,Good,H,SI1,63.9,59,15467,7.81,7.91,5.02,4.189406085529229,310.12104199999993,TRUE
1.92,Ideal,H,SI1,61.3,57,15472,8,8.06,4.92,4.189546456738927,317.2416,TRUE
2.1,Very Good,I,SI1,59.9,61,15474,8.26,8.34,4.97,4.189602592521581,342.3753479999999,TRUE
2.01,Premium,I,VS1,61.5,62,15475,8.07,7.94,4.92,4.189630657692155,315.252936,TRUE
1.5,Premium,F,VS1,59.6,60,15478,7.49,7.41,4.44,4.1897148423236805,246.42399600000002,TRUE
2,Premium,G,SI2,60.1,62,15485,8.07,8,4.83,4.189911209692806,311.82480000000004,TRUE
2,Very Good,G,SI2,63.5,55,15485,8.03,7.93,5.07,4.189911209692806,322.846953,TRUE
2.11,Ideal,I,SI1,61,57,15486,8.37,8.29,5.08,4.189939254927513,352.48748399999994,TRUE
1.52,Ideal,E,VS2,62.4,55,15488,7.42,7.32,4.6,4.189995339964319,249.84623999999997,TRUE
2.06,Premium,I,SI1,60.8,60,15494,8.25,8.16,4.99,4.190163551630705,335.92680000000007,TRUE
1.21,Ideal,F,IF,62.8,56,15497,6.75,6.84,4.27,4.190247633038196,197.14589999999998,TRUE
2.02,Premium,G,SI2,61,58,15498,8.15,8.22,4.99,4.1902756565569605,334.29507000000007,TRUE
2.14,Premium,I,SI1,59.5,59,15499,8.42,8.36,4.99,4.190303678267582,351.252088,TRUE
1.53,Ideal,G,VVS2,61,55,15505,7.5,7.44,4.56,4.190471770573345,254.448,TRUE
2,Very Good,I,VS2,59.5,62,15510,8.13,8.21,4.86,4.190611797813605,324.3918780000001,TRUE
1.55,Ideal,G,VVS2,61.9,54,15512,7.41,7.45,4.6,4.190667796070649,253.9407,TRUE
2.24,Premium,I,SI2,61.9,58,15515,8.36,8.29,5.15,4.190751779920184,356.91765999999996,TRUE
2.01,Premium,I,VS2,62.1,59,15520,8.06,7.98,4.98,4.190891716922169,320.3076240000001,TRUE
1.52,Premium,F,VS1,61,58,15522,7.42,7.39,4.52,4.190947679100187,247.84877599999996,TRUE
2.01,Premium,H,VS2,61.1,61,15528,8.14,8.09,4.96,4.191115522380306,326.62889600000005,TRUE
2.01,Premium,I,SI1,62.4,61,15528,8.01,7.99,4.99,4.191115522380306,319.359501,TRUE
2.01,Premium,I,SI1,60.9,60,15528,8.1,8.06,4.92,4.191115522380306,321.20712,TRUE
1.51,Ideal,G,VVS2,62.1,58,15529,7.34,7.31,4.54,4.191143489954898,243.59551599999998,TRUE
2.11,Very Good,H,SI2,61.5,60,15530,8.22,8.3,5.08,4.191171455728559,346.58808000000005,TRUE
1.51,Premium,D,VS2,61.7,58,15531,7.33,7.29,4.51,4.191199419701518,240.99500700000002,TRUE
1.3,Ideal,D,VVS1,61.6,55.7,15535,6.98,7.02,4.31,4.191311257590994,211.18827599999997,TRUE
2,Fair,E,SI2,59.9,61,15540,8.16,8.04,4.86,4.191451014464896,318.847104,TRUE
2.04,Premium,I,SI2,60.2,59,15543,8.28,8.22,4.97,4.191534847006784,338.266152,TRUE
1.75,Very Good,D,SI1,61.4,60,15544,7.76,7.8,4.78,4.191562787591726,289.32384,TRUE
2.14,Premium,I,VS2,59.3,59,15559,8.43,8.39,5,4.191981680800329,353.6385,TRUE
2.01,Premium,G,SI2,59.4,58,15562,8.19,8.15,4.85,4.192065410979292,323.73022499999996,TRUE
2.01,Fair,G,SI2,65.6,56,15562,7.89,7.84,6.16,4.192065410979292,381.042816,TRUE
2.01,Ideal,H,SI2,60.1,57,15562,8.24,8.2,4.94,4.192065410979292,333.78592000000003,TRUE
1.7,Premium,G,VS2,62.6,61,15568,7.64,7.54,4.75,4.192232822924277,273.6266,TRUE
1.02,Ideal,D,IF,63,57,15575,6.39,6.35,4.01,4.192428055331208,162.71176499999999,TRUE
1.51,Premium,F,VS1,61.7,59,15581,7.33,7.29,4.51,4.192595327569212,240.99500700000002,TRUE
2.22,Ideal,G,SI2,60.9,57,15584,8.47,8.42,5.14,4.192678939534541,366.571436,TRUE
1.5,Ideal,F,VS2,61.9,56,15584,7.33,7.31,4.53,4.192678939534541,242.727819,TRUE
1.5,Very Good,F,VS1,60.5,55,15585,7.39,7.48,4.5,4.1927068066128585,248.7474,TRUE
2.09,Ideal,H,SI2,62,59,15589,8.15,8.2,5.07,4.192818257048295,338.8281,TRUE
1.53,Ideal,F,VS1,61.5,59,15592,7.38,7.46,4.56,4.192901826109565,251.04988799999998,TRUE
1.89,Very Good,D,SI2,62.7,58,15594,7.75,7.81,4.88,4.192957529884656,295.3742,TRUE
1.5,Very Good,D,VS1,60.2,59,15600,7.3,7.36,4.41,4.193124598354461,236.94048,TRUE
1.78,Premium,H,VS1,60.2,59,15601,7.96,7.83,4.75,4.193152436852078,296.0523,TRUE
1.59,Premium,F,VS2,60.2,60,15602,7.62,7.59,4.58,4.193180273565345,264.887964,TRUE
2.26,Ideal,I,SI2,61.5,57,15606,8.36,8.44,5.17,4.193291602579516,364.78692799999993,TRUE
2.02,Premium,H,SI2,61.4,59,15606,8.15,8.08,4.98,4.193291602579516,327.94296,TRUE
1.56,Ideal,G,VVS2,62.3,54,15609,7.41,7.45,4.63,4.193375080615699,255.596835,TRUE
1.56,Ideal,G,VVS2,62.5,55,15609,7.39,7.45,4.64,4.193375080615699,255.45752,TRUE
2.15,Ideal,J,VS1,60.9,55,15613,8.35,8.39,5.1,4.193486359709743,357.28815,TRUE
2.1,Premium,I,SI1,59.9,61,15615,8.34,8.26,4.97,4.193541988566217,342.3753479999999,TRUE
2.04,Very Good,H,SI2,62.7,56,15618,8.06,8.12,5.07,4.193625418492879,331.817304,TRUE
2.01,Very Good,E,SI2,63.3,61,15618,7.86,7.8,4.96,4.193625418492879,304.08768,TRUE
2.01,Good,H,SI1,60.9,65,15618,8.22,8.18,4.99,4.193625418492879,335.525604,TRUE
1.53,Good,F,VS1,60.8,61,15619,7.31,7.39,4.47,4.193653224907199,241.47342299999997,TRUE
1.52,Very Good,F,VS2,62.9,53.3,15649,7.31,7.36,4.61,4.1944865905497055,248.02537600000002,TRUE
2.04,Premium,G,SI2,60.3,59,15651,8.23,8.3,4.98,4.194542091442037,340.1788200000001,TRUE
2.01,Premium,H,VS2,62.8,59,15651,8.03,7.97,5.02,4.194542091442037,321.27548199999995,TRUE
2,Premium,I,VS2,59.5,62,15651,8.21,8.13,4.86,4.194542091442037,324.3918780000001,TRUE
1.55,Very Good,F,VS1,61.6,56,15658,7.38,7.45,4.57,4.194736288728695,251.26317000000003,TRUE
1.7,Premium,E,SI1,62.3,57,15662,7.68,7.6,4.76,4.194847219631444,277.83167999999995,TRUE
1.42,Very Good,F,VVS1,58.4,62,15665,7.35,7.38,4.3,4.194930399217724,233.24489999999997,TRUE
1.71,Premium,G,VS2,59.3,60,15671,7.86,7.81,4.65,4.195096710611856,285.44769,TRUE
1.04,Premium,D,IF,60.6,56,15671,6.6,6.54,3.98,4.195096710611856,171.79271999999997,TRUE
2.01,Premium,H,SI2,62.2,61,15673,8.08,8.04,5.01,4.195152133593287,325.46563199999997,TRUE
2.01,Very Good,I,VS2,62.5,61,15675,7.97,8.03,5,4.195207549502754,319.99549999999994,TRUE
2.03,Premium,I,SI1,61.4,58,15683,8.13,8.09,4.98,4.195429142457063,327.54306600000007,TRUE
2.18,Very Good,I,SI2,58.9,60,15684,8.51,8.55,5.02,4.195456833628169,365.25771000000003,TRUE
